sample_id,rms_acceleration_mps2,dominant_frequency_hz,peak_acceleration_mps2,vibration_hazard_label
SIM_VIB_00499,0.32632,9.8776,0.85733,0
SIM_VIB_00500,0.25938,14.7563,0.75719,0
SIM_VIB_00501,0.22448,8.3858,0.37009,0
SIM_VIB_00502,1.07523,34.8001,3.49259,1
SIM_VIB_00503,1.04856,9.9822,3.31605,1
SIM_VIB_00504,0.85463,22.7197,2.42841,1
SIM_VIB_00505,1.13828,26.7008,2.39863,1
SIM_VIB_00506,0.13835,8.6756,0.61755,0
SIM_VIB_00507,0.27202,17.6139,0.63723,0
SIM_VIB_00508,0.1765,14.9618,0.40758,0
SIM_VIB_00509,0.07784,13.786,0.32284,0
SIM_VIB_00510,0.308,14.0802,0.83028,0
SIM_VIB_00511,0.69422,5.0,2.34855,1
SIM_VIB_00512,0.17829,7.145,0.71563,0
SIM_VIB_00513,0.66303,23.9497,2.04041,1
SIM_VIB_00514,0.15389,3.995,0.45165,0
SIM_VIB_00515,0.7532,20.554,2.58146,1
SIM_VIB_00516,0.54376,21.2174,1.40433,1
SIM_VIB_00517,1.64291,45.2595,4.78616,1
SIM_VIB_00518,0.65257,28.171,1.86675,1
SIM_VIB_00519,0.87176,9.1443,2.07315,1
SIM_VIB_00520,2.21164,49.6893,7.0986,1
SIM_VIB_00521,0.74612,12.9349,2.47483,1
SIM_VIB_00522,0.80598,14.8302,2.06545,1
SIM_VIB_00523,0.21866,12.1461,0.53136,0
SIM_VIB_00524,0.333,4.7474,0.91344,0
SIM_VIB_00525,0.28745,8.6186,0.76127,0
SIM_VIB_00526,0.26498,5.6807,0.54427,0
SIM_VIB_00527,0.32689,10.6397,1.06982,0
SIM_VIB_00528,0.18707,10.5889,0.61468,0
SIM_VIB_00529,0.93141,17.7718,2.69716,1
SIM_VIB_00530,1.70609,31.8581,5.28674,1
SIM_VIB_00531,0.28429,6.4247,0.7973,0
SIM_VIB_00532,0.1549,8.491,0.53426,0
SIM_VIB_00533,0.17699,8.7649,0.61626,0
SIM_VIB_00534,0.22933,7.904,0.72803,0
SIM_VIB_00535,0.08976,8.6361,0.409,0
SIM_VIB_00536,0.15901,8.8308,0.4958,0
SIM_VIB_00537,0.26913,7.0406,0.50336,0
SIM_VIB_00538,0.255,8.055,0.86154,0
SIM_VIB_00539,0.22812,14.6678,0.86905,0
SIM_VIB_00540,0.88293,24.2701,2.2328,1
SIM_VIB_00541,0.69988,26.6468,2.10195,1
SIM_VIB_00542,0.11506,1.0,0.78963,0
SIM_VIB_00543,0.1429,9.1366,0.54399,0
SIM_VIB_00544,0.2669,10.259,0.75335,0
SIM_VIB_00545,0.81531,26.2954,1.85551,1
SIM_VIB_00546,0.28872,8.3113,0.7937,0
SIM_VIB_00547,1.55686,53.3847,4.31116,1
SIM_VIB_00548,0.29443,6.3535,0.95664,0
SIM_VIB_00549,0.14091,9.6192,0.62302,0
SIM_VIB_00550,0.31855,8.8237,0.81132,0
SIM_VIB_00551,0.15635,7.8906,0.67101,0
SIM_VIB_00552,0.14192,9.0011,0.58615,0
SIM_VIB_00553,0.77989,17.2899,2.18977,1
SIM_VIB_00554,0.60327,24.9604,2.35142,1
SIM_VIB_00555,0.19496,3.2301,0.6514,0
SIM_VIB_00556,0.77998,22.7952,2.4013,1
SIM_VIB_00557,0.21659,6.8023,0.64114,0
SIM_VIB_00558,1.02587,28.5301,2.59029,1
SIM_VIB_00559,0.35573,11.4848,1.0174,0
SIM_VIB_00560,0.69486,15.7881,1.29633,1
SIM_VIB_00561,1.03258,43.308,2.84903,1
SIM_VIB_00562,0.63639,35.7094,2.10475,1
SIM_VIB_00563,0.3669,9.4092,0.76233,0
SIM_VIB_00564,2.05114,67.0686,6.42156,1
SIM_VIB_00565,1.59985,26.6051,4.55325,1
SIM_VIB_00566,0.26587,4.888,0.70591,0
SIM_VIB_00567,1.96056,62.3754,6.47129,1
SIM_VIB_00568,0.72347,23.9365,2.15686,1
SIM_VIB_00569,0.98108,23.2918,3.18674,1
SIM_VIB_00570,0.2613,1.0,0.56179,0
SIM_VIB_00571,0.26154,25.9253,2.29246,1
SIM_VIB_00572,0.23483,14.6637,0.68707,0
SIM_VIB_00573,0.19012,17.0731,0.66306,0
SIM_VIB_00574,2.05677,12.0,4.43863,1
SIM_VIB_00575,0.19025,16.1636,0.54597,0
SIM_VIB_00576,0.19372,8.0758,0.51165,0
SIM_VIB_00577,0.05747,17.2219,0.63525,0
SIM_VIB_00578,0.16408,6.742,0.73219,0
SIM_VIB_00579,0.2577,7.5944,0.80053,0
SIM_VIB_00580,0.18449,18.3112,0.54192,0
SIM_VIB_00581,0.93336,27.4348,2.65965,1
SIM_VIB_00582,0.73644,21.8594,2.31422,1
SIM_VIB_00583,0.53711,18.3824,1.07412,1
SIM_VIB_00584,0.23129,3.8773,0.58847,0
SIM_VIB_00585,0.14985,3.469,0.47715,0
SIM_VIB_00586,1.47542,55.3636,3.52868,1
SIM_VIB_00587,0.31622,16.9932,0.62924,0
SIM_VIB_00588,0.09216,13.4334,0.72739,0
SIM_VIB_00589,0.34348,1.612,0.65491,0
SIM_VIB_00590,1.18543,22.79,3.92034,1
SIM_VIB_00591,0.09198,11.86,0.62222,0
SIM_VIB_00592,0.45632,22.7438,1.86827,1
SIM_VIB_00593,1.07054,20.5219,1.95244,1
SIM_VIB_00594,0.23836,3.4635,0.60291,0
SIM_VIB_00595,0.15733,7.895,0.39649,0
SIM_VIB_00596,1.56232,41.6646,5.2535,1
SIM_VIB_00597,1.27987,45.202,4.77704,1
SIM_VIB_00598,1.31775,48.136,3.87281,1
SIM_VIB_00599,0.31356,13.2181,0.6768,0
SIM_VIB_00600,0.13153,9.6075,0.53597,0
SIM_VIB_00601,0.1389,13.3967,0.79021,0
SIM_VIB_00602,0.21297,9.5807,0.49702,0
SIM_VIB_00603,2.04649,41.6834,5.98903,1
SIM_VIB_00604,0.15524,8.247,0.36724,0
SIM_VIB_00605,0.19094,20.4299,0.62244,0
SIM_VIB_00606,0.17133,15.1762,0.5473,0
SIM_VIB_00607,0.72934,13.6059,2.23772,1
SIM_VIB_00608,0.39075,17.628,1.95216,1
SIM_VIB_00609,0.60863,18.2864,1.88367,1
SIM_VIB_00610,0.37729,11.5668,1.30829,0
SIM_VIB_00611,0.36695,19.958,1.22451,0
SIM_VIB_00612,1.00138,19.3075,3.28957,1
SIM_VIB_00613,0.21103,6.8473,0.43947,0
SIM_VIB_00614,0.1524,8.8061,0.5643,0
SIM_VIB_00615,0.16884,10.1937,0.58376,0
SIM_VIB_00616,0.39157,10.5463,2.03454,1
SIM_VIB_00617,0.81253,18.593,1.85523,1
SIM_VIB_00618,0.30215,11.5612,0.96291,0
SIM_VIB_00619,0.18526,4.9559,0.64729,0
SIM_VIB_00620,0.32325,6.3107,0.93503,0
SIM_VIB_00621,0.48924,28.3914,1.64774,1
SIM_VIB_00622,0.0602,12.1814,0.49428,0
SIM_VIB_00623,0.67873,18.6482,2.28528,1
SIM_VIB_00624,0.24416,1.952,0.58813,0
SIM_VIB_00625,2.03911,61.7539,5.78349,1
SIM_VIB_00626,2.34235,44.7298,5.74242,1
SIM_VIB_00627,0.23933,1.0,0.75595,0
SIM_VIB_00628,0.1893,3.6563,0.61676,0
SIM_VIB_00629,0.19627,8.0236,0.4838,0
SIM_VIB_00630,1.45144,55.3048,5.7807,1
SIM_VIB_00631,0.11775,6.9915,0.2575,0
SIM_VIB_00632,0.23256,14.1974,0.62413,0
SIM_VIB_00633,0.61235,34.6895,2.39686,1
SIM_VIB_00634,0.11518,13.6469,0.47215,0
SIM_VIB_00635,0.19984,4.138,0.59112,0
SIM_VIB_00636,0.38616,6.8336,0.8336,0
SIM_VIB_00637,0.67863,49.3295,3.52862,1
SIM_VIB_00638,0.59364,21.5833,1.61091,1
SIM_VIB_00639,0.14769,7.7596,0.49921,0
SIM_VIB_00640,0.20034,2.7046,0.5709,0
SIM_VIB_00641,0.22116,8.248,0.48166,0
SIM_VIB_00642,0.24265,6.4957,0.61805,0
SIM_VIB_00643,0.59835,25.7692,1.99658,1
SIM_VIB_00644,0.28474,13.9006,0.7554,0
SIM_VIB_00645,0.89769,23.3814,1.94987,1
SIM_VIB_00646,1.19942,15.0082,3.16078,1
SIM_VIB_00647,0.24555,12.9243,0.51154,0
SIM_VIB_00648,0.13001,11.7045,0.3572,0
SIM_VIB_00649,0.26823,4.6374,0.90437,0
SIM_VIB_00650,0.67498,31.1806,1.57748,1
SIM_VIB_00651,0.27419,6.5782,0.91689,0
SIM_VIB_00652,0.88828,20.4338,1.74508,1
SIM_VIB_00653,0.39838,3.9162,1.37385,0
SIM_VIB_00654,1.77366,56.7445,4.55122,1
SIM_VIB_00655,0.23081,6.5227,0.70716,0
SIM_VIB_00656,1.32837,17.5508,3.4008,1
SIM_VIB_00657,0.09882,8.2876,0.31658,0
SIM_VIB_00658,1.89927,57.7776,4.2159,1
SIM_VIB_00659,0.17011,3.5206,0.55057,0
SIM_VIB_00660,0.1981,5.9985,0.58155,0
SIM_VIB_00661,0.86666,19.0973,1.65258,1
SIM_VIB_00662,0.4055,21.1799,0.90931,1
SIM_VIB_00663,1.71304,46.8875,5.82878,1
SIM_VIB_00664,0.31404,10.5682,0.64743,0
SIM_VIB_00665,0.34597,22.7921,1.08923,1
SIM_VIB_00666,0.32476,7.9774,0.593,0
SIM_VIB_00667,0.24298,5.0338,0.74111,0
SIM_VIB_00668,0.05138,12.7718,0.59568,0
SIM_VIB_00669,0.62441,18.7181,1.57759,1
SIM_VIB_00670,0.17245,3.5736,0.4491,0
SIM_VIB_00671,0.19447,8.7781,0.46393,0
SIM_VIB_00672,0.33789,6.1504,1.01951,0
SIM_VIB_00673,0.16411,5.9875,0.53822,0
SIM_VIB_00674,0.07535,6.5528,0.25974,0
SIM_VIB_00675,1.9557,46.8672,4.33907,1
SIM_VIB_00676,0.28681,8.5969,0.69526,0
SIM_VIB_00677,0.1915,6.0359,0.39766,0
SIM_VIB_00678,0.67502,14.4081,2.06667,1
SIM_VIB_00679,0.20285,10.215,0.50271,0
SIM_VIB_00680,0.25895,8.2751,0.63916,0
SIM_VIB_00681,0.37557,3.1778,1.05427,0
SIM_VIB_00682,0.15764,5.7269,0.47969,0
SIM_VIB_00683,0.20049,10.2994,0.4041,0
SIM_VIB_00684,0.50812,21.6147,1.48617,1
SIM_VIB_00685,0.08541,15.586,0.32188,0
SIM_VIB_00686,0.13875,7.2152,0.76334,0
SIM_VIB_00687,0.0669,6.0053,0.51968,0
SIM_VIB_00688,0.25472,11.5314,0.75023,0
SIM_VIB_00689,0.14034,15.1539,0.84258,0
SIM_VIB_00690,0.29461,12.834,0.52925,0
SIM_VIB_00691,0.13879,9.3557,0.45407,0
SIM_VIB_00692,0.63416,10.4844,1.96987,1
SIM_VIB_00693,1.11561,51.6181,4.03094,1
SIM_VIB_00694,0.26157,10.0734,0.78214,0
SIM_VIB_00695,1.87805,34.9211,5.19962,1
SIM_VIB_00696,0.19694,9.2331,0.59367,0
SIM_VIB_00697,0.19462,12.2484,0.38581,0
SIM_VIB_00698,0.2116,13.316,0.69692,0
SIM_VIB_00699,0.25,14.7616,0.73081,1
SIM_VIB_00700,1.10722,32.3095,2.53989,1
SIM_VIB_00701,0.93908,12.2002,2.56362,1
SIM_VIB_00702,0.15904,5.5999,0.48791,0
SIM_VIB_00703,0.20834,1.0,0.41766,0
SIM_VIB_00704,2.20634,61.7494,5.2797,1
SIM_VIB_00705,0.15496,20.1988,0.50887,0
SIM_VIB_00706,0.22863,10.3096,0.71027,0
SIM_VIB_00707,0.08916,8.7891,0.68002,0
SIM_VIB_00708,0.3181,10.444,0.8861,0
SIM_VIB_00709,1.15352,39.1322,2.52546,1
SIM_VIB_00710,0.23434,11.7856,0.73136,0
SIM_VIB_00711,1.57904,39.5458,5.21289,1
SIM_VIB_00712,0.23882,10.2025,0.67794,0
SIM_VIB_00713,0.8118,28.4459,1.76101,1
SIM_VIB_00714,0.22759,10.484,0.63824,0
SIM_VIB_00715,0.21447,7.7161,0.63335,0
SIM_VIB_00716,0.27401,11.5943,0.901,0
SIM_VIB_00717,0.19977,13.5199,0.54162,0
SIM_VIB_00718,0.18522,9.5417,0.82493,0
SIM_VIB_00719,1.68013,46.9421,4.96144,1
SIM_VIB_00720,0.8359,16.8699,2.25978,1
SIM_VIB_00721,0.34601,5.6169,1.1503,0
SIM_VIB_00722,0.90732,23.3454,2.27959,1
SIM_VIB_00723,0.26914,9.1031,0.5595,0
SIM_VIB_00724,0.12893,14.4996,0.51933,0
SIM_VIB_00725,0.45241,12.4655,1.01984,0
SIM_VIB_00726,0.2054,12.1227,0.66487,0
SIM_VIB_00727,0.81316,28.8613,2.52608,1
SIM_VIB_00728,0.19348,6.7352,0.77247,0
SIM_VIB_00729,0.14708,1.0,0.60487,0
SIM_VIB_00730,0.76522,22.6915,2.13013,1
SIM_VIB_00731,0.13534,7.2957,0.63961,0
SIM_VIB_00732,0.20325,13.3741,0.74971,0
SIM_VIB_00733,0.48071,18.1002,2.35241,1
SIM_VIB_00734,1.03722,23.1995,2.39794,1
SIM_VIB_00735,0.82396,20.2351,1.70864,1
SIM_VIB_00736,1.0015,32.2462,2.38589,1
SIM_VIB_00737,0.84116,20.3682,2.46638,1
SIM_VIB_00738,0.66415,16.7345,2.16586,1
SIM_VIB_00739,0.75526,40.4965,2.51449,1
SIM_VIB_00740,0.13707,11.2451,0.45797,0
SIM_VIB_00741,0.24428,6.7588,0.78811,0
SIM_VIB_00742,0.14325,7.7069,0.39573,0
SIM_VIB_00743,0.19721,9.6838,0.35669,0
SIM_VIB_00744,0.78554,17.8096,1.7043,1
SIM_VIB_00745,0.30379,11.7788,1.00292,0
SIM_VIB_00746,0.26698,5.8379,0.55484,0
SIM_VIB_00747,0.27742,8.6397,0.68553,0
SIM_VIB_00748,0.18684,8.7837,0.57423,0
SIM_VIB_00749,0.56834,17.3086,1.47465,1
SIM_VIB_00750,0.10182,4.3255,0.43406,0
SIM_VIB_00751,0.88411,12.3878,2.47404,1
SIM_VIB_00752,1.54975,42.5387,4.49848,1
SIM_VIB_00753,0.11016,6.0642,0.41209,0
SIM_VIB_00754,0.34889,17.4867,0.78002,0
SIM_VIB_00755,0.21238,15.1305,0.49434,0
SIM_VIB_00756,0.56844,15.3339,2.18706,1
SIM_VIB_00757,0.58947,30.1523,1.92311,1
SIM_VIB_00758,0.21561,10.0094,0.60198,0
SIM_VIB_00759,2.03271,29.5228,5.38995,1
SIM_VIB_00760,0.26435,12.6026,0.63546,0
SIM_VIB_00761,0.24592,12.1222,0.51829,0
SIM_VIB_00762,0.21122,12.0285,0.67234,0
SIM_VIB_00763,0.22113,9.8214,0.74043,0
SIM_VIB_00764,0.08991,5.0574,0.29368,0
SIM_VIB_00765,0.58872,22.6764,1.53496,1
SIM_VIB_00766,0.28633,3.346,1.02341,0
SIM_VIB_00767,0.12445,7.4541,0.62363,0
SIM_VIB_00768,0.14975,8.6045,0.46131,0
SIM_VIB_00769,0.6777,7.182,1.87775,1
SIM_VIB_00770,0.81438,12.5952,2.06899,1
SIM_VIB_00771,0.19136,5.141,0.44727,0
SIM_VIB_00772,1.94806,17.1992,3.7111,1
SIM_VIB_00773,0.24047,2.3939,0.71707,0
SIM_VIB_00774,1.45316,46.6254,3.59016,1
SIM_VIB_00775,0.32429,5.773,0.80478,0
SIM_VIB_00776,2.30342,28.4494,4.38014,1
SIM_VIB_00777,0.25475,10.8818,0.68659,0
SIM_VIB_00778,0.32141,16.971,0.86848,0
SIM_VIB_00779,1.62101,48.1168,4.74562,1
SIM_VIB_00780,0.2044,10.9305,0.7561,0
SIM_VIB_00781,0.0812,1.0,0.44663,0
SIM_VIB_00782,0.2291,8.9654,0.61005,0
SIM_VIB_00783,0.21065,7.638,0.76486,0
SIM_VIB_00784,0.58848,13.2678,1.99606,1
SIM_VIB_00785,0.42829,8.761,1.17713,0
SIM_VIB_00786,0.16304,4.3834,0.89665,0
SIM_VIB_00787,0.23817,8.8417,0.62887,0
SIM_VIB_00788,0.37937,31.3704,1.93554,1
SIM_VIB_00789,0.54696,29.2159,2.24682,1
SIM_VIB_00790,0.60867,16.9663,2.09222,1
SIM_VIB_00791,0.66348,23.4499,2.13967,1
SIM_VIB_00792,0.14459,1.725,0.48174,0
SIM_VIB_00793,1.28755,37.0747,4.47066,1
SIM_VIB_00794,0.10583,6.292,0.47854,0
SIM_VIB_00795,0.13442,8.9296,0.53991,0
SIM_VIB_00796,1.37562,44.4895,3.62932,1
SIM_VIB_00797,0.25289,9.282,0.62885,0
SIM_VIB_00798,0.27405,7.9871,0.76077,0
SIM_VIB_00799,0.19288,11.3878,0.37711,0
SIM_VIB_00800,0.3027,13.8369,0.98369,0
SIM_VIB_00801,0.25447,11.5232,0.75931,0
SIM_VIB_00802,0.11705,9.8093,0.44399,0
SIM_VIB_00803,0.08368,7.719,0.46881,0
SIM_VIB_00804,0.22033,7.9409,0.7059,0
SIM_VIB_00805,0.12241,12.4715,0.27862,0
SIM_VIB_00806,0.19606,4.4084,0.76834,0
SIM_VIB_00807,0.31674,3.2066,0.74114,0
SIM_VIB_00808,0.27715,8.8842,0.90187,0
SIM_VIB_00809,0.11199,10.4286,0.26894,0
SIM_VIB_00810,0.83869,13.1427,1.96607,1
SIM_VIB_00811,0.27212,1.0,0.9038,0
SIM_VIB_00812,1.27222,38.9989,2.35763,1
SIM_VIB_00813,1.31723,60.9004,3.60617,1
SIM_VIB_00814,0.71909,15.987,1.91193,1
SIM_VIB_00815,1.72211,39.6548,4.96777,1
SIM_VIB_00816,1.9865,39.1824,5.83147,1
SIM_VIB_00817,0.2524,9.551,0.68979,0
SIM_VIB_00818,0.13741,8.3551,0.75527,0
SIM_VIB_00819,0.22372,13.6009,0.70769,0
SIM_VIB_00820,0.69819,15.674,2.05898,1
SIM_VIB_00821,1.59815,28.9718,4.7399,1
SIM_VIB_00822,0.22277,10.7837,0.62604,0
SIM_VIB_00823,0.24287,1.457,0.7785,0
SIM_VIB_00824,0.30803,16.6573,0.97273,0
SIM_VIB_00825,0.21655,7.4804,0.74372,0
SIM_VIB_00826,0.85655,24.8409,1.80096,1
SIM_VIB_00827,0.24553,1.8731,0.78728,0
SIM_VIB_00828,1.7753,13.3584,4.64783,1
SIM_VIB_00829,0.24124,6.4591,0.57224,0
SIM_VIB_00830,0.86913,10.4478,1.92274,1
SIM_VIB_00831,2.02632,52.311,6.37642,1
SIM_VIB_00832,1.76011,54.5979,3.28816,1
SIM_VIB_00833,0.27428,14.9072,0.80646,0
SIM_VIB_00834,0.27323,11.8734,0.8166,0
SIM_VIB_00835,0.17718,4.9434,0.44084,0
SIM_VIB_00836,0.21677,8.2974,0.60956,0
SIM_VIB_00837,0.0882,11.181,0.58652,0
SIM_VIB_00838,0.18534,3.6714,0.53029,0
SIM_VIB_00839,0.25769,6.2426,0.63428,0
SIM_VIB_00840,0.2047,9.5475,0.5602,0
SIM_VIB_00841,0.82408,21.0148,2.56928,1
SIM_VIB_00842,0.2599,5.7338,0.72703,0
SIM_VIB_00843,0.14358,2.2605,0.52581,0
SIM_VIB_00844,1.48687,54.5306,4.76881,1
SIM_VIB_00845,0.65777,22.8443,1.96353,1
SIM_VIB_00846,0.24726,1.0,0.82545,0
SIM_VIB_00847,0.03,4.7746,0.06836,0
SIM_VIB_00848,0.65735,15.8527,2.11661,1
SIM_VIB_00849,0.10185,8.4027,0.6849,0
SIM_VIB_00850,0.30848,8.624,0.65727,0
SIM_VIB_00851,0.2621,4.1479,0.43664,0
SIM_VIB_00852,0.326,3.4876,1.02712,0
SIM_VIB_00853,0.20951,11.349,0.48452,0
SIM_VIB_00854,0.16214,6.4161,0.47432,0
SIM_VIB_00855,0.24627,3.255,0.60418,0
SIM_VIB_00856,0.30392,11.2656,0.67817,0
SIM_VIB_00857,0.67274,19.8225,1.6625,1
SIM_VIB_00858,0.31984,10.3465,1.02036,0
SIM_VIB_00859,0.12267,13.4416,0.53926,0
SIM_VIB_00860,0.11701,1.0,0.6161,0
SIM_VIB_00861,0.74829,18.3784,2.46056,1
SIM_VIB_00862,0.15422,4.8223,0.50609,0
SIM_VIB_00863,0.56299,21.1782,1.53889,1
SIM_VIB_00864,0.17516,14.0044,0.29455,0
SIM_VIB_00865,0.19981,11.9609,0.87417,0
SIM_VIB_00866,0.13638,15.8863,0.20485,0
SIM_VIB_00867,0.51965,18.5355,1.3716,1
SIM_VIB_00868,0.73678,14.2396,1.43166,1
SIM_VIB_00869,1.97257,40.8407,4.54794,1
SIM_VIB_00870,0.35469,2.8557,0.77,0
SIM_VIB_00871,0.13195,10.7501,0.69917,0
SIM_VIB_00872,0.53618,9.9952,1.78703,1
SIM_VIB_00873,1.08214,17.1547,3.23833,1
SIM_VIB_00874,0.84782,10.892,1.82446,1
SIM_VIB_00875,0.19543,6.7612,0.42886,0
SIM_VIB_00876,0.27067,16.7095,0.79027,0
SIM_VIB_00877,1.12555,48.6168,3.23352,1
SIM_VIB_00878,1.38425,64.2383,4.21023,1
SIM_VIB_00879,1.09653,25.0606,2.40821,1
SIM_VIB_00880,1.05955,61.0186,4.49087,1
SIM_VIB_00881,0.67254,14.3427,1.82097,1
SIM_VIB_00882,0.20111,3.704,0.44497,0
SIM_VIB_00883,0.36338,37.8833,2.06515,1
SIM_VIB_00884,0.13772,12.9763,0.45076,0
SIM_VIB_00885,1.39469,33.7632,3.90123,1
SIM_VIB_00886,0.13715,6.4727,0.47986,0
SIM_VIB_00887,0.89479,31.3965,2.04976,1
SIM_VIB_00888,0.60641,29.4619,2.58223,1
SIM_VIB_00889,1.29245,23.4857,2.97509,1
SIM_VIB_00890,1.08136,66.2145,2.77597,1
SIM_VIB_00891,0.49103,25.2148,1.37931,1
SIM_VIB_00892,0.33527,10.3216,1.03512,0
SIM_VIB_00893,1.51031,44.9765,3.70579,1
SIM_VIB_00894,0.74811,31.5894,1.34725,1
SIM_VIB_00895,0.62529,9.9529,2.05849,1
SIM_VIB_00896,0.64816,20.6293,1.97,1
SIM_VIB_00897,0.2703,12.4723,0.9065,0
SIM_VIB_00898,1.08564,43.4074,2.71068,1
SIM_VIB_00899,0.93946,31.9871,1.9169,1
SIM_VIB_00900,0.19026,10.6285,0.51602,0
SIM_VIB_00901,2.10706,38.577,5.23568,1
SIM_VIB_00902,0.12681,3.5315,0.48598,0
SIM_VIB_00903,0.27589,12.5237,0.87545,0
SIM_VIB_00904,1.40803,43.7805,2.99634,1
SIM_VIB_00905,0.93734,17.9349,2.52075,1
SIM_VIB_00906,0.10569,6.4063,0.6136,0
SIM_VIB_00907,1.54423,47.9717,4.79284,1
SIM_VIB_00908,0.28172,10.9797,0.74918,0
SIM_VIB_00909,0.24932,9.2464,0.68571,0
SIM_VIB_00910,1.23077,5.0,3.16122,1
SIM_VIB_00911,0.37027,7.212,1.13828,0
SIM_VIB_00912,1.60911,57.8257,4.10812,1
SIM_VIB_00913,0.18743,8.3707,0.74965,0
SIM_VIB_00914,1.76993,38.3392,3.93362,1
SIM_VIB_00915,0.3295,11.2974,0.76171,0
SIM_VIB_00916,1.75365,63.0255,4.45728,1
SIM_VIB_00917,0.12046,9.9791,0.34795,0
SIM_VIB_00918,1.53549,27.9016,3.48359,1
SIM_VIB_00919,1.04481,17.2434,2.34671,1
SIM_VIB_00920,0.16592,7.0859,0.47316,0
SIM_VIB_00921,1.84921,51.4006,5.21765,1
SIM_VIB_00922,0.25876,15.9693,0.59792,0
SIM_VIB_00923,2.32541,47.4514,5.15858,1
SIM_VIB_00924,0.87786,13.9056,2.38028,1
SIM_VIB_00925,0.30548,9.1038,0.80243,0
SIM_VIB_00926,0.24732,6.0319,0.67173,0
SIM_VIB_00927,0.34286,4.1374,0.71487,0
SIM_VIB_00928,0.22341,6.7849,0.60583,0
SIM_VIB_00929,0.27063,10.2527,0.64959,0
SIM_VIB_00930,0.25124,12.4687,0.50328,0
SIM_VIB_00931,0.82185,12.8107,2.88282,1
SIM_VIB_00932,0.37015,9.924,0.69098,0
SIM_VIB_00933,0.13395,13.594,0.56127,0
SIM_VIB_00934,1.44983,49.5758,4.49237,1
SIM_VIB_00935,0.28764,8.6388,0.5662,0
SIM_VIB_00936,1.5352,43.7489,3.90196,1
SIM_VIB_00937,0.74152,16.0076,1.9272,1
SIM_VIB_00938,1.14646,26.0254,2.33277,1
SIM_VIB_00939,1.30053,60.5748,4.45454,1
SIM_VIB_00940,0.28994,9.0963,0.95969,0
SIM_VIB_00941,0.27521,7.5363,0.74245,0
SIM_VIB_00942,0.12713,5.2185,0.62362,0
SIM_VIB_00943,1.83126,31.1614,4.98703,1
SIM_VIB_00944,0.15648,8.1829,0.64334,0
SIM_VIB_00945,0.696,17.4639,1.64738,1
SIM_VIB_00946,0.10016,8.8737,0.33712,0
SIM_VIB_00947,0.33772,1.0,0.80904,0
SIM_VIB_00948,0.32319,7.9897,0.80501,0
SIM_VIB_00949,0.27301,2.0668,0.73015,0
SIM_VIB_00950,0.96296,25.229,2.15987,1
SIM_VIB_00951,1.47673,38.4513,4.53704,1
SIM_VIB_00952,0.09303,17.9271,0.53543,0
SIM_VIB_00953,0.23814,14.2836,0.45374,0
SIM_VIB_00954,0.80487,36.384,1.83916,1
SIM_VIB_00955,0.18335,6.8655,0.61434,0
SIM_VIB_00956,0.21822,9.7486,0.41229,0
SIM_VIB_00957,1.58986,33.4444,5.52824,1
SIM_VIB_00958,0.38251,7.5145,1.16077,0
SIM_VIB_00959,0.17613,7.4392,0.54534,0
SIM_VIB_00960,0.27529,10.4938,0.90019,0
SIM_VIB_00961,0.0711,8.6167,0.36342,0
SIM_VIB_00962,0.73686,28.1063,2.09244,1
SIM_VIB_00963,2.03455,55.9106,6.44016,1
SIM_VIB_00964,0.21394,4.6246,0.67169,0
SIM_VIB_00965,0.25946,10.3625,0.67871,0
SIM_VIB_00966,0.96415,20.5131,3.11751,1
SIM_VIB_00967,0.25904,6.8089,0.81286,0
SIM_VIB_00968,0.11586,7.6061,0.57326,0
SIM_VIB_00969,0.41097,17.3802,1.88803,1
SIM_VIB_00970,0.33108,16.1348,1.23398,1
SIM_VIB_00971,0.86613,14.7905,1.64669,1
SIM_VIB_00972,1.3086,52.6455,3.80701,1
SIM_VIB_00973,0.05988,8.5809,0.23357,0
SIM_VIB_00974,1.01032,22.1074,2.77754,1
SIM_VIB_00975,0.31322,16.1769,0.78308,0
SIM_VIB_00976,0.25571,8.4677,0.81546,0
SIM_VIB_00977,0.26634,19.1134,0.73336,0
SIM_VIB_00978,0.7594,27.0554,1.91002,1
SIM_VIB_00979,0.30909,16.0967,1.06583,0
SIM_VIB_00980,0.29491,10.6422,0.7797,0
SIM_VIB_00981,1.52101,38.7951,4.67022,1
SIM_VIB_00982,0.62901,12.1252,1.50168,1
SIM_VIB_00983,0.6871,8.2177,1.40609,1
SIM_VIB_00984,0.99049,27.6414,2.75492,1
SIM_VIB_00985,1.62774,31.611,5.21546,1
SIM_VIB_00986,0.17652,12.103,0.39914,0
SIM_VIB_00987,0.23059,11.4352,0.50116,0
SIM_VIB_00988,0.23792,2.9715,0.69935,0
SIM_VIB_00989,0.21222,7.0394,0.45759,0
SIM_VIB_00990,0.19926,8.0345,0.47013,0
SIM_VIB_00991,1.34754,48.1581,4.0904,1
SIM_VIB_00992,0.4042,35.0144,2.02195,1
SIM_VIB_00993,0.15524,14.2189,0.50037,0
SIM_VIB_00994,0.81685,18.4684,2.4428,1
SIM_VIB_00995,0.2004,13.3846,0.64334,0
SIM_VIB_00996,1.24298,12.1894,2.29852,1
SIM_VIB_00997,0.17624,6.7097,0.5354,0
SIM_VIB_00998,0.144,8.2857,0.49876,0
SIM_VIB_00999,1.62736,31.7953,5.16866,1
